,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
309,13.0,81.0,28.0,11.0,12.0,24.0,32.0,49.0,55.0,8.0,13.0,22.0,28.0,46.0,48.0,21.0,12.0,14.0,22.0,31.0,38.0,45.0,28.0,28.0,23.0,31.0,50.0,26.0,29.0,74.0,42.0,20.0,28.0,9.0,19.0,5.0,8.0,14.0,24.0,32.0,22.0
310,13.0,79.0,26.0,11.0,12.0,22.0,30.0,47.0,53.0,6.0,10.0,19.0,26.0,44.0,46.0,18.0,10.0,11.0,19.0,29.0,35.0,43.0,25.0,26.0,20.0,28.0,48.0,23.0,26.0,71.0,39.0,17.0,26.0,7.0,17.0,2.0,8.0,12.0,22.0,29.0,19.0
311,11.0,78.0,25.0,10.0,11.0,21.0,29.0,45.0,52.0,5.0,9.0,18.0,25.0,43.0,44.0,17.0,9.0,10.0,18.0,28.0,34.0,42.0,24.0,25.0,19.0,27.0,46.0,22.0,25.0,70.0,38.0,16.0,25.0,5.0,16.0,0.0,7.0,11.0,21.0,28.0,18.0
312,12.0,77.0,24.0,11.0,11.0,20.0,27.0,44.0,51.0,6.0,8.0,17.0,24.0,41.0,43.0,16.0,8.0,9.0,17.0,27.0,33.0,41.0,23.0,24.0,18.0,26.0,45.0,21.0,24.0,69.0,37.0,15.0,23.0,4.0,15.0,2.0,8.0,10.0,19.0,27.0,17.0
313,12.0,77.0,23.0,11.0,11.0,20.0,27.0,44.0,51.0,6.0,8.0,17.0,23.0,41.0,43.0,16.0,8.0,9.0,17.0,26.0,33.0,40.0,23.0,23.0,18.0,26.0,45.0,21.0,24.0,69.0,37.0,15.0,23.0,4.0,15.0,1.0,8.0,9.0,19.0,27.0,17.0
314,17.0,75.0,18.0,15.0,16.0,14.0,22.0,40.0,47.0,9.0,2.0,11.0,18.0,37.0,39.0,14.0,6.0,4.0,13.0,23.0,29.0,37.0,21.0,22.0,14.0,22.0,41.0,19.0,20.0,67.0,33.0,10.0,19.0,2.0,11.0,7.0,12.0,8.0,14.0,22.0,15.0
315,16.0,74.0,19.0,15.0,15.0,15.0,22.0,41.0,47.0,8.0,3.0,12.0,19.0,38.0,40.0,14.0,5.0,5.0,14.0,23.0,30.0,37.0,20.0,21.0,15.0,23.0,42.0,18.0,21.0,67.0,34.0,10.0,20.0,2.0,11.0,6.0,12.0,7.0,14.0,22.0,14.0
316,16.0,74.0,18.0,15.0,16.0,14.0,22.0,40.0,46.0,8.0,3.0,11.0,18.0,37.0,39.0,13.0,5.0,4.0,13.0,22.0,28.0,36.0,20.0,21.0,13.0,21.0,41.0,18.0,19.0,66.0,32.0,10.0,19.0,2.0,10.0,6.0,12.0,7.0,14.0,22.0,14.0
317,18.0,76.0,18.0,17.0,17.0,14.0,22.0,38.0,45.0,10.0,4.0,11.0,18.0,35.0,37.0,15.0,7.0,2.0,11.0,20.0,27.0,34.0,22.0,22.0,12.0,20.0,39.0,20.0,18.0,68.0,31.0,10.0,17.0,3.0,9.0,8.0,14.0,8.0,14.0,22.0,16.0
318,18.0,76.0,17.0,17.0,17.0,13.0,21.0,38.0,44.0,10.0,4.0,11.0,17.0,35.0,37.0,15.0,7.0,2.0,10.0,20.0,26.0,34.0,22.0,23.0,11.0,19.0,39.0,20.0,17.0,68.0,30.0,9.0,17.0,4.0,8.0,8.0,14.0,8.0,13.0,21.0,16.0
319,18.0,73.0,19.0,17.0,18.0,15.0,23.0,36.0,43.0,10.0,7.0,13.0,18.0,34.0,35.0,12.0,7.0,2.0,9.0,19.0,25.0,33.0,19.0,19.0,10.0,18.0,37.0,17.0,16.0,65.0,29.0,11.0,16.0,4.0,7.0,9.0,14.0,5.0,15.0,23.0,13.0
320,20.0,74.0,20.0,19.0,19.0,17.0,24.0,36.0,42.0,12.0,8.0,14.0,17.0,33.0,35.0,13.0,8.0,3.0,9.0,18.0,25.0,32.0,20.0,21.0,10.0,18.0,37.0,18.0,16.0,66.0,29.0,12.0,15.0,5.0,6.0,10.0,16.0,6.0,16.0,24.0,14.0
321,21.0,73.0,21.0,19.0,20.0,17.0,25.0,35.0,41.0,12.0,8.0,14.0,16.0,32.0,34.0,13.0,8.0,4.0,8.0,17.0,24.0,31.0,20.0,20.0,9.0,17.0,36.0,18.0,15.0,66.0,28.0,13.0,14.0,6.0,5.0,11.0,16.0,5.0,17.0,25.0,14.0
322,22.0,74.0,22.0,20.0,21.0,18.0,26.0,34.0,40.0,13.0,9.0,15.0,15.0,31.0,33.0,13.0,9.0,4.0,7.0,16.0,23.0,30.0,20.0,20.0,8.0,16.0,35.0,18.0,14.0,66.0,27.0,14.0,13.0,7.0,4.0,12.0,17.0,5.0,18.0,25.0,14.0
323,22.0,75.0,22.0,21.0,22.0,18.0,26.0,34.0,40.0,14.0,9.0,16.0,15.0,31.0,33.0,14.0,10.0,5.0,7.0,16.0,23.0,30.0,21.0,20.0,8.0,16.0,35.0,19.0,14.0,67.0,27.0,14.0,13.0,8.0,4.0,13.0,18.0,6.0,18.0,26.0,15.0
324,23.0,74.0,23.0,22.0,22.0,19.0,27.0,35.0,41.0,15.0,10.0,16.0,16.0,32.0,34.0,14.0,9.0,5.0,8.0,17.0,23.0,31.0,21.0,20.0,8.0,16.0,36.0,19.0,14.0,67.0,27.0,15.0,14.0,9.0,5.0,13.0,19.0,6.0,19.0,27.0,15.0
325,24.0,75.0,24.0,23.0,24.0,20.0,28.0,36.0,42.0,16.0,11.0,17.0,17.0,33.0,35.0,15.0,10.0,7.0,9.0,18.0,25.0,32.0,21.0,21.0,9.0,18.0,37.0,19.0,15.0,68.0,29.0,16.0,15.0,10.0,6.0,14.0,20.0,6.0,20.0,28.0,15.0
326,85.0,2.0,74.0,83.0,84.0,79.0,86.0,88.0,73.0,76.0,74.0,82.0,86.0,85.0,77.0,64.0,68.0,72.0,78.0,88.0,85.0,81.0,66.0,78.0,79.0,87.0,90.0,70.0,85.0,5.0,81.0,81.0,84.0,70.0,76.0,75.0,81.0,66.0,78.0,86.0,63.0
327,86.0,2.0,75.0,84.0,85.0,80.0,87.0,89.0,74.0,77.0,75.0,83.0,87.0,86.0,77.0,65.0,69.0,72.0,79.0,88.0,86.0,82.0,67.0,78.0,80.0,88.0,91.0,71.0,86.0,6.0,82.0,82.0,85.0,71.0,77.0,76.0,81.0,67.0,79.0,87.0,64.0
328,87.0,1.0,75.0,85.0,86.0,81.0,88.0,90.0,75.0,78.0,76.0,84.0,88.0,87.0,78.0,65.0,70.0,73.0,80.0,89.0,86.0,82.0,68.0,79.0,81.0,89.0,92.0,72.0,87.0,7.0,82.0,82.0,86.0,72.0,77.0,77.0,82.0,68.0,80.0,87.0,65.0
329,87.0,0.0,76.0,86.0,86.0,81.0,88.0,90.0,75.0,79.0,77.0,85.0,89.0,87.0,79.0,66.0,70.0,74.0,80.0,90.0,87.0,83.0,68.0,80.0,81.0,89.0,92.0,72.0,87.0,7.0,83.0,83.0,87.0,72.0,78.0,77.0,83.0,69.0,80.0,88.0,65.0
330,87.0,0.0,76.0,86.0,86.0,81.0,88.0,90.0,75.0,79.0,77.0,85.0,89.0,87.0,79.0,66.0,71.0,74.0,81.0,90.0,87.0,83.0,68.0,80.0,81.0,90.0,92.0,73.0,87.0,8.0,83.0,83.0,87.0,73.0,78.0,77.0,83.0,69.0,80.0,88.0,66.0
331,14.0,89.0,36.0,9.0,14.0,32.0,40.0,57.0,63.0,15.0,21.0,29.0,36.0,54.0,56.0,28.0,20.0,21.0,29.0,39.0,45.0,53.0,35.0,36.0,30.0,38.0,58.0,33.0,36.0,81.0,49.0,27.0,36.0,17.0,27.0,13.0,6.0,22.0,32.0,39.0,29.0
332,14.0,89.0,36.0,10.0,14.0,32.0,40.0,57.0,63.0,15.0,21.0,29.0,36.0,54.0,56.0,29.0,20.0,22.0,30.0,39.0,46.0,53.0,35.0,36.0,31.0,39.0,58.0,34.0,37.0,82.0,50.0,28.0,36.0,17.0,27.0,13.0,6.0,22.0,32.0,40.0,30.0
333,14.0,89.0,36.0,10.0,14.0,32.0,40.0,57.0,63.0,15.0,21.0,29.0,36.0,54.0,56.0,29.0,20.0,22.0,30.0,39.0,46.0,53.0,35.0,36.0,31.0,39.0,58.0,34.0,37.0,82.0,50.0,28.0,36.0,17.0,27.0,13.0,6.0,22.0,32.0,40.0,30.0
334,16.0,87.0,33.0,11.0,1.0,29.0,37.0,54.0,61.0,13.0,18.0,27.0,33.0,51.0,53.0,26.0,17.0,19.0,27.0,36.0,43.0,50.0,33.0,33.0,28.0,36.0,55.0,31.0,34.0,79.0,47.0,25.0,33.0,14.0,25.0,10.0,8.0,19.0,29.0,37.0,27.0
335,15.0,86.0,33.0,10.0,1.0,29.0,37.0,54.0,60.0,12.0,18.0,26.0,33.0,51.0,53.0,25.0,17.0,18.0,26.0,36.0,42.0,50.0,32.0,33.0,27.0,35.0,55.0,30.0,33.0,78.0,46.0,24.0,33.0,14.0,24.0,10.0,8.0,19.0,29.0,36.0,26.0
336,16.0,87.0,34.0,11.0,0.0,30.0,37.0,54.0,61.0,13.0,18.0,27.0,34.0,51.0,53.0,26.0,18.0,19.0,27.0,37.0,43.0,51.0,33.0,34.0,28.0,36.0,55.0,31.0,34.0,79.0,47.0,25.0,34.0,15.0,25.0,10.0,8.0,20.0,29.0,37.0,27.0
337,13.0,80.0,27.0,12.0,13.0,23.0,30.0,47.0,54.0,7.0,11.0,20.0,26.0,44.0,46.0,19.0,11.0,12.0,20.0,30.0,36.0,44.0,26.0,27.0,21.0,29.0,48.0,24.0,27.0,72.0,40.0,18.0,26.0,7.0,18.0,2.0,9.0,13.0,22.0,30.0,20.0
338,13.0,79.0,26.0,11.0,12.0,22.0,30.0,47.0,53.0,6.0,10.0,19.0,26.0,44.0,46.0,19.0,10.0,11.0,20.0,29.0,35.0,43.0,25.0,26.0,20.0,29.0,48.0,23.0,26.0,72.0,39.0,18.0,26.0,7.0,17.0,2.0,8.0,12.0,22.0,29.0,19.0
339,13.0,79.0,26.0,12.0,12.0,22.0,29.0,46.0,53.0,7.0,10.0,19.0,26.0,43.0,45.0,18.0,10.0,11.0,19.0,29.0,35.0,43.0,25.0,26.0,20.0,28.0,47.0,23.0,26.0,71.0,39.0,17.0,25.0,6.0,17.0,2.0,9.0,12.0,21.0,29.0,19.0
340,20.0,77.0,19.0,18.0,19.0,15.0,23.0,41.0,48.0,11.0,1.0,12.0,19.0,38.0,40.0,17.0,8.0,5.0,14.0,23.0,30.0,37.0,24.0,24.0,15.0,23.0,42.0,22.0,21.0,70.0,34.0,11.0,20.0,5.0,12.0,10.0,15.0,10.0,15.0,22.0,18.0
341,19.0,77.0,18.0,18.0,18.0,14.0,22.0,41.0,47.0,11.0,0.0,12.0,18.0,38.0,40.0,17.0,8.0,5.0,14.0,23.0,29.0,37.0,23.0,24.0,14.0,23.0,42.0,21.0,20.0,70.0,34.0,10.0,20.0,5.0,11.0,9.0,15.0,10.0,14.0,22.0,17.0
342,18.0,76.0,18.0,17.0,17.0,14.0,21.0,40.0,46.0,10.0,1.0,11.0,17.0,37.0,39.0,16.0,7.0,4.0,13.0,22.0,29.0,36.0,22.0,23.0,14.0,22.0,41.0,20.0,20.0,69.0,33.0,9.0,19.0,4.0,10.0,8.0,14.0,9.0,13.0,21.0,16.0
343,18.0,75.0,17.0,16.0,17.0,13.0,20.0,39.0,45.0,9.0,2.0,10.0,17.0,36.0,38.0,15.0,6.0,3.0,12.0,21.0,28.0,35.0,22.0,22.0,13.0,21.0,40.0,20.0,19.0,68.0,32.0,8.0,18.0,3.0,9.0,8.0,14.0,8.0,12.0,20.0,16.0
344,17.0,75.0,17.0,16.0,16.0,13.0,21.0,39.0,46.0,9.0,3.0,11.0,17.0,36.0,38.0,14.0,6.0,3.0,12.0,22.0,28.0,36.0,21.0,22.0,13.0,21.0,40.0,19.0,19.0,67.0,32.0,9.0,18.0,3.0,10.0,7.0,13.0,8.0,13.0,21.0,15.0
345,19.0,75.0,16.0,18.0,18.0,12.0,20.0,37.0,44.0,11.0,3.0,9.0,16.0,34.0,36.0,15.0,8.0,1.0,10.0,19.0,26.0,33.0,22.0,22.0,11.0,19.0,38.0,20.0,17.0,68.0,30.0,8.0,16.0,5.0,8.0,9.0,15.0,7.0,12.0,20.0,16.0
346,19.0,75.0,17.0,18.0,18.0,13.0,21.0,36.0,43.0,11.0,4.0,10.0,17.0,33.0,35.0,14.0,8.0,0.0,9.0,19.0,25.0,33.0,21.0,21.0,10.0,18.0,37.0,19.0,16.0,67.0,29.0,9.0,15.0,5.0,7.0,9.0,15.0,7.0,13.0,21.0,15.0
347,20.0,74.0,18.0,18.0,19.0,14.0,22.0,35.0,42.0,11.0,5.0,11.0,17.0,33.0,34.0,13.0,8.0,0.0,8.0,18.0,24.0,32.0,20.0,20.0,9.0,17.0,36.0,18.0,15.0,66.0,28.0,9.0,15.0,5.0,6.0,10.0,16.0,6.0,14.0,21.0,14.0
348,20.0,74.0,19.0,19.0,20.0,15.0,23.0,35.0,41.0,12.0,6.0,12.0,16.0,32.0,34.0,14.0,9.0,1.0,7.0,17.0,23.0,31.0,20.0,20.0,8.0,16.0,36.0,18.0,14.0,67.0,27.0,10.0,14.0,6.0,5.0,10.0,16.0,6.0,15.0,22.0,14.0
349,22.0,75.0,20.0,20.0,21.0,16.0,24.0,33.0,40.0,13.0,7.0,14.0,15.0,30.0,32.0,15.0,10.0,3.0,6.0,16.0,22.0,30.0,22.0,19.0,7.0,15.0,34.0,20.0,13.0,68.0,26.0,12.0,13.0,7.0,4.0,12.0,17.0,7.0,16.0,24.0,16.0
350,23.0,75.0,21.0,21.0,22.0,18.0,25.0,33.0,39.0,14.0,9.0,15.0,14.0,30.0,32.0,14.0,10.0,4.0,6.0,15.0,21.0,29.0,21.0,18.0,6.0,15.0,34.0,19.0,12.0,67.0,26.0,13.0,12.0,8.0,3.0,13.0,18.0,6.0,17.0,25.0,15.0
351,23.0,75.0,23.0,21.0,22.0,19.0,27.0,34.0,41.0,14.0,10.0,16.0,16.0,31.0,33.0,15.0,10.0,5.0,7.0,17.0,23.0,31.0,21.0,20.0,8.0,16.0,35.0,19.0,14.0,68.0,27.0,14.0,14.0,8.0,5.0,13.0,19.0,7.0,19.0,26.0,16.0
352,34.0,80.0,36.0,33.0,33.0,33.0,37.0,39.0,46.0,26.0,24.0,26.0,24.0,36.0,38.0,20.0,18.0,21.0,18.0,23.0,28.0,36.0,20.0,0.0,12.0,20.0,40.0,16.0,18.0,73.0,32.0,24.0,17.0,19.0,18.0,24.0,30.0,16.0,32.0,37.0,20.0
353,86.0,3.0,75.0,84.0,85.0,80.0,87.0,89.0,74.0,77.0,75.0,83.0,87.0,86.0,77.0,64.0,69.0,72.0,79.0,88.0,85.0,81.0,67.0,78.0,80.0,88.0,91.0,71.0,86.0,6.0,81.0,81.0,85.0,71.0,76.0,76.0,81.0,67.0,79.0,86.0,64.0
354,87.0,0.0,76.0,85.0,86.0,81.0,88.0,90.0,75.0,78.0,77.0,85.0,88.0,87.0,79.0,66.0,70.0,74.0,80.0,90.0,87.0,83.0,68.0,80.0,81.0,89.0,92.0,72.0,87.0,7.0,83.0,83.0,86.0,72.0,78.0,77.0,83.0,69.0,80.0,88.0,65.0
355,87.0,0.0,76.0,86.0,87.0,81.0,88.0,90.0,75.0,79.0,77.0,85.0,89.0,87.0,79.0,66.0,71.0,74.0,81.0,90.0,87.0,83.0,68.0,80.0,81.0,90.0,92.0,73.0,87.0,8.0,83.0,83.0,87.0,73.0,78.0,77.0,83.0,69.0,80.0,88.0,66.0
356,87.0,0.0,76.0,86.0,87.0,81.0,88.0,90.0,75.0,79.0,77.0,85.0,89.0,87.0,79.0,66.0,71.0,74.0,81.0,90.0,87.0,83.0,68.0,80.0,81.0,90.0,92.0,73.0,87.0,8.0,83.0,83.0,87.0,73.0,78.0,77.0,83.0,69.0,80.0,88.0,66.0
357,14.0,89.0,36.0,10.0,14.0,32.0,40.0,57.0,63.0,15.0,21.0,29.0,36.0,54.0,56.0,29.0,20.0,22.0,30.0,39.0,46.0,53.0,35.0,36.0,31.0,39.0,58.0,34.0,37.0,82.0,50.0,28.0,36.0,17.0,27.0,13.0,6.0,22.0,32.0,40.0,30.0
358,14.0,89.0,36.0,10.0,14.0,32.0,40.0,57.0,63.0,15.0,21.0,29.0,36.0,54.0,56.0,29.0,20.0,22.0,30.0,39.0,46.0,53.0,35.0,36.0,31.0,39.0,58.0,34.0,37.0,82.0,50.0,28.0,36.0,17.0,27.0,13.0,6.0,22.0,32.0,40.0,30.0
359,14.0,89.0,36.0,10.0,14.0,32.0,40.0,57.0,63.0,15.0,21.0,29.0,36.0,54.0,56.0,29.0,20.0,22.0,30.0,39.0,46.0,53.0,35.0,36.0,31.0,39.0,58.0,34.0,37.0,82.0,50.0,28.0,36.0,17.0,27.0,13.0,6.0,22.0,32.0,40.0,30.0
360,16.0,87.0,33.0,11.0,1.0,29.0,37.0,54.0,61.0,13.0,18.0,27.0,33.0,51.0,53.0,26.0,17.0,19.0,27.0,36.0,43.0,50.0,33.0,33.0,28.0,36.0,55.0,31.0,34.0,79.0,47.0,25.0,33.0,14.0,25.0,10.0,8.0,19.0,29.0,37.0,27.0
361,15.0,86.0,33.0,11.0,1.0,29.0,37.0,54.0,61.0,13.0,18.0,27.0,33.0,51.0,53.0,26.0,17.0,19.0,27.0,36.0,43.0,50.0,33.0,33.0,28.0,36.0,55.0,31.0,34.0,79.0,47.0,25.0,33.0,14.0,25.0,10.0,8.0,19.0,29.0,37.0,27.0
362,15.0,81.0,28.0,14.0,15.0,24.0,32.0,49.0,55.0,9.0,13.0,21.0,28.0,46.0,48.0,21.0,12.0,14.0,22.0,31.0,37.0,45.0,27.0,28.0,22.0,31.0,50.0,25.0,28.0,74.0,41.0,20.0,28.0,9.0,19.0,5.0,11.0,14.0,24.0,32.0,21.0
363,15.0,81.0,27.0,13.0,14.0,23.0,31.0,48.0,55.0,9.0,12.0,21.0,27.0,45.0,47.0,20.0,11.0,13.0,21.0,30.0,37.0,44.0,27.0,27.0,22.0,30.0,49.0,25.0,28.0,73.0,41.0,19.0,27.0,8.0,19.0,4.0,11.0,13.0,23.0,31.0,21.0
364,14.0,80.0,27.0,13.0,14.0,23.0,31.0,48.0,54.0,8.0,11.0,20.0,27.0,45.0,47.0,20.0,11.0,12.0,20.0,30.0,36.0,44.0,26.0,27.0,21.0,29.0,49.0,24.0,27.0,72.0,40.0,18.0,27.0,8.0,18.0,3.0,10.0,13.0,23.0,30.0,20.0
365,15.0,80.0,27.0,13.0,14.0,23.0,31.0,48.0,55.0,9.0,12.0,21.0,27.0,45.0,47.0,20.0,11.0,13.0,21.0,30.0,37.0,44.0,27.0,27.0,22.0,30.0,49.0,25.0,28.0,73.0,41.0,19.0,27.0,8.0,19.0,4.0,11.0,13.0,23.0,31.0,21.0
366,16.0,82.0,28.0,14.0,15.0,24.0,32.0,49.0,56.0,10.0,13.0,22.0,28.0,46.0,48.0,21.0,12.0,14.0,22.0,31.0,38.0,45.0,28.0,28.0,23.0,31.0,50.0,26.0,29.0,74.0,42.0,20.0,28.0,9.0,20.0,5.0,12.0,14.0,24.0,32.0,22.0
367,19.0,77.0,19.0,18.0,19.0,15.0,23.0,41.0,48.0,11.0,1.0,12.0,19.0,38.0,40.0,17.0,8.0,5.0,14.0,23.0,30.0,37.0,24.0,24.0,15.0,23.0,42.0,22.0,21.0,70.0,34.0,10.0,20.0,5.0,12.0,9.0,15.0,10.0,15.0,22.0,18.0
368,21.0,78.0,14.0,19.0,20.0,10.0,17.0,39.0,46.0,12.0,5.0,9.0,15.0,36.0,38.0,17.0,9.0,4.0,13.0,22.0,28.0,36.0,24.0,25.0,14.0,22.0,40.0,22.0,19.0,70.0,32.0,7.0,19.0,6.0,10.0,11.0,16.0,10.0,9.0,17.0,18.0
369,20.0,77.0,14.0,18.0,19.0,10.0,18.0,39.0,46.0,11.0,4.0,9.0,16.0,36.0,38.0,17.0,8.0,3.0,12.0,21.0,28.0,35.0,23.0,24.0,13.0,21.0,40.0,22.0,19.0,70.0,32.0,7.0,18.0,5.0,10.0,10.0,16.0,9.0,10.0,18.0,18.0
370,19.0,77.0,16.0,18.0,19.0,12.0,20.0,39.0,45.0,11.0,4.0,8.0,15.0,36.0,38.0,16.0,8.0,3.0,11.0,21.0,27.0,35.0,23.0,24.0,12.0,20.0,40.0,21.0,18.0,69.0,31.0,7.0,18.0,5.0,8.0,10.0,15.0,9.0,12.0,20.0,17.0
371,19.0,77.0,16.0,18.0,19.0,12.0,20.0,39.0,45.0,11.0,4.0,9.0,16.0,36.0,38.0,16.0,8.0,3.0,12.0,21.0,27.0,35.0,23.0,24.0,12.0,21.0,40.0,21.0,18.0,69.0,31.0,7.0,18.0,5.0,9.0,10.0,15.0,9.0,12.0,20.0,17.0
372,21.0,78.0,17.0,19.0,20.0,14.0,21.0,40.0,46.0,12.0,5.0,10.0,17.0,37.0,39.0,17.0,9.0,4.0,13.0,22.0,28.0,36.0,24.0,25.0,13.0,22.0,41.0,22.0,19.0,70.0,33.0,8.0,19.0,6.0,9.0,11.0,16.0,10.0,13.0,21.0,18.0
373,22.0,79.0,18.0,21.0,21.0,15.0,22.0,41.0,47.0,14.0,6.0,10.0,17.0,38.0,40.0,19.0,11.0,5.0,14.0,23.0,30.0,37.0,26.0,26.0,15.0,23.0,42.0,24.0,21.0,72.0,34.0,8.0,20.0,7.0,9.0,12.0,18.0,12.0,14.0,22.0,20.0
374,23.0,80.0,19.0,21.0,22.0,15.0,23.0,41.0,48.0,14.0,7.0,11.0,17.0,38.0,40.0,19.0,11.0,6.0,14.0,24.0,30.0,38.0,26.0,27.0,15.0,23.0,42.0,24.0,21.0,72.0,34.0,9.0,21.0,8.0,9.0,13.0,18.0,12.0,15.0,22.0,20.0
375,23.0,76.0,22.0,22.0,22.0,18.0,25.0,32.0,38.0,15.0,9.0,14.0,13.0,29.0,31.0,15.0,11.0,4.0,5.0,14.0,21.0,28.0,22.0,17.0,6.0,14.0,33.0,20.0,11.0,68.0,25.0,12.0,11.0,9.0,2.0,13.0,19.0,7.0,17.0,25.0,16.0
376,23.0,76.0,22.0,22.0,23.0,18.0,26.0,32.0,39.0,15.0,9.0,14.0,13.0,29.0,31.0,16.0,11.0,4.0,5.0,14.0,21.0,28.0,22.0,17.0,5.0,14.0,33.0,20.0,11.0,69.0,25.0,13.0,11.0,9.0,3.0,13.0,19.0,7.0,18.0,25.0,16.0
377,25.0,77.0,23.0,23.0,24.0,19.0,27.0,32.0,38.0,16.0,10.0,16.0,15.0,29.0,31.0,17.0,12.0,6.0,6.0,15.0,21.0,28.0,24.0,16.0,4.0,12.0,33.0,22.0,10.0,70.0,25.0,14.0,10.0,10.0,4.0,15.0,20.0,9.0,19.0,27.0,18.0
378,37.0,73.0,3.0,35.0,36.0,8.0,15.0,40.0,42.0,28.0,21.0,14.0,24.0,37.0,39.0,34.0,25.0,20.0,24.0,29.0,29.0,36.0,40.0,39.0,28.0,32.0,41.0,39.0,32.0,66.0,33.0,17.0,31.0,22.0,23.0,27.0,33.0,26.0,7.0,15.0,35.0
379,36.0,74.0,2.0,35.0,36.0,8.0,14.0,39.0,42.0,28.0,20.0,14.0,23.0,36.0,38.0,33.0,25.0,20.0,23.0,28.0,28.0,35.0,40.0,39.0,27.0,32.0,40.0,38.0,31.0,66.0,32.0,16.0,31.0,22.0,23.0,26.0,32.0,26.0,6.0,14.0,34.0
380,36.0,74.0,2.0,35.0,36.0,8.0,14.0,39.0,42.0,28.0,20.0,14.0,23.0,36.0,38.0,33.0,25.0,20.0,23.0,28.0,28.0,35.0,40.0,39.0,27.0,32.0,40.0,38.0,31.0,66.0,32.0,16.0,31.0,22.0,23.0,26.0,32.0,26.0,6.0,14.0,34.0
381,33.0,77.0,1.0,32.0,32.0,4.0,11.0,36.0,42.0,25.0,17.0,11.0,20.0,33.0,35.0,30.0,22.0,16.0,20.0,25.0,25.0,32.0,37.0,36.0,24.0,28.0,37.0,35.0,28.0,70.0,29.0,13.0,28.0,19.0,20.0,23.0,29.0,23.0,3.0,11.0,31.0
382,32.0,80.0,4.0,31.0,31.0,3.0,10.0,35.0,42.0,24.0,16.0,10.0,19.0,32.0,34.0,29.0,21.0,16.0,19.0,24.0,24.0,31.0,36.0,35.0,23.0,27.0,36.0,34.0,27.0,72.0,28.0,12.0,27.0,18.0,19.0,22.0,28.0,22.0,2.0,10.0,30.0
383,32.0,80.0,4.0,31.0,31.0,3.0,10.0,35.0,42.0,24.0,16.0,10.0,19.0,32.0,34.0,29.0,21.0,16.0,19.0,24.0,24.0,31.0,36.0,35.0,23.0,27.0,36.0,34.0,27.0,72.0,28.0,12.0,27.0,18.0,19.0,22.0,28.0,22.0,2.0,10.0,30.0
384,30.0,83.0,7.0,28.0,29.0,3.0,10.0,35.0,42.0,21.0,14.0,9.0,19.0,32.0,34.0,27.0,18.0,13.0,19.0,24.0,24.0,31.0,33.0,34.0,22.0,28.0,36.0,31.0,27.0,75.0,28.0,12.0,26.0,15.0,16.0,20.0,25.0,19.0,2.0,10.0,27.0
385,31.0,83.0,7.0,29.0,30.0,4.0,11.0,36.0,42.0,22.0,15.0,10.0,20.0,33.0,35.0,27.0,19.0,14.0,20.0,25.0,25.0,32.0,34.0,35.0,23.0,28.0,37.0,32.0,28.0,76.0,29.0,13.0,27.0,16.0,17.0,21.0,26.0,20.0,3.0,11.0,28.0
386,32.0,84.0,8.0,30.0,31.0,5.0,12.0,37.0,43.0,23.0,16.0,11.0,21.0,34.0,36.0,28.0,20.0,15.0,21.0,26.0,26.0,33.0,35.0,36.0,24.0,29.0,38.0,33.0,29.0,77.0,30.0,14.0,28.0,17.0,18.0,22.0,27.0,21.0,4.0,12.0,29.0
387,16.0,82.0,28.0,15.0,15.0,25.0,32.0,49.0,56.0,10.0,13.0,22.0,28.0,46.0,48.0,21.0,13.0,14.0,22.0,32.0,38.0,46.0,28.0,28.0,23.0,31.0,50.0,26.0,29.0,74.0,42.0,20.0,28.0,9.0,20.0,5.0,12.0,15.0,24.0,32.0,22.0
388,15.0,81.0,28.0,14.0,15.0,24.0,32.0,49.0,55.0,9.0,12.0,21.0,28.0,46.0,48.0,21.0,12.0,13.0,22.0,31.0,37.0,45.0,27.0,28.0,22.0,31.0,50.0,25.0,28.0,74.0,41.0,20.0,28.0,9.0,19.0,4.0,11.0,14.0,24.0,31.0,21.0
389,15.0,81.0,28.0,14.0,15.0,24.0,32.0,49.0,55.0,9.0,13.0,21.0,28.0,46.0,48.0,21.0,12.0,14.0,22.0,31.0,38.0,45.0,27.0,28.0,22.0,31.0,50.0,25.0,28.0,74.0,42.0,20.0,28.0,9.0,19.0,5.0,11.0,14.0,24.0,32.0,21.0
390,17.0,82.0,29.0,15.0,16.0,25.0,33.0,50.0,56.0,10.0,14.0,23.0,29.0,47.0,49.0,22.0,13.0,15.0,23.0,32.0,39.0,46.0,29.0,29.0,24.0,32.0,51.0,27.0,30.0,75.0,43.0,21.0,29.0,10.0,20.0,6.0,12.0,15.0,25.0,33.0,23.0
391,23.0,80.0,11.0,21.0,22.0,8.0,15.0,38.0,45.0,14.0,7.0,7.0,14.0,35.0,37.0,20.0,11.0,6.0,14.0,20.0,27.0,34.0,26.0,27.0,15.0,23.0,39.0,24.0,21.0,73.0,31.0,6.0,20.0,8.0,9.0,13.0,18.0,12.0,7.0,15.0,20.0
